Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Date Started,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
12374,Independence Day,Richard Ford,"Ford, Richard",,99447126,9.7801E+12,0,3.86,Vintage,,464,2003,1995,,1/3/2015,,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
292314,Cider With Rosie,Laurie Lee,"Lee, Laurie",,99285665,9.7801E+12,0,3.93,Vintage,Paperback,231,2002,1959,,1/3/2015,,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
31072,Under the Volcano,Malcolm Lowry,"Lowry, Malcolm",,60955228,9.78006E+12,0,3.8,Harper Perennial,Paperback,397,2000,1947,,1/3/2015,,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
6514,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,61148512,9.78006E+12,0,3.98,Harper Perennial,Paperback,244,2006,1963,,1/3/2015,,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
8782597,Ender's Game,Frederic P.  Miller,"Miller, Frederic P.","John McBrewster, Agnes F. Vandome",6130736975,9.78613E+12,0,4.13,Alphascript Publishing,Paperback,128,2010,2010,,1/3/2015,,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
1483806,Remembrance of Things Past,Matthew Rampley,"Rampley, Matthew",,3447042990,9.78345E+12,0,4,Harassowitz Verlag,Paperback,138,2000,2000,,1/3/2015,,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
41681,The Jungle,Upton Sinclair,"Sinclair, Upton","Earl Lee, Kathleen DeGrave",1884365302,9.78188E+12,0,3.72,See Sharp Press,Paperback,335,2003,1906,,1/3/2015,,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
46787,Uncle Tom's Cabin,Harriet Beecher Stowe,"Stowe, Harriet Beecher",,1840224029,9.78184E+12,0,3.83,Wordsworth Classics,Paperback,438,1999,1852,,1/3/2015,,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
17728,The House of Mirth,Edith Wharton,"Wharton, Edith",Nina Bawden,1844082938,9.78184E+12,0,3.95,Virago,Paperback,351,2006,1905,,1/3/2015,,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
78433,The Blind Assassin,Margaret Atwood,"Atwood, Margaret",,1860498809,9.78186E+12,0,3.95,Virago Press Ltd,Paperback,637,2001,2000,,1/3/2015,,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,159308143X,9.78159E+12,0,3.93,Barnes  Noble Classics,Paperback,305,2004,1920,,1/3/2015,,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
543137,One of Ours,Willa Cather,"Cather, Willa",,1600969798,9.7816E+12,0,3.88,Boomer Books,Paperback,343,2008,1922,,1/3/2015,,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
3209693,Moby Dick (Graphic Classics),Rod Espinosa,"Espinosa, Rod",Herman Melville,1602701555,9.7816E+12,0,3.56,Abdo Publishing Company,Audio CD,0,2008,1851,,1/3/2015,,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
30929,Decline and Fall,Evelyn Waugh,"Waugh, Evelyn",,1417920769,9.78142E+12,0,3.86,Kessinger Publishing,Paperback,300,2005,1928,,1/3/2015,,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
5326,A Christmas Carol,Charles Dickens,"Dickens, Charles",,1561797464,9.78156E+12,0,4.02,Bethany House Publishers,Paperback,104,1999,1843,,1/3/2015,,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
40087,Suite Francaise,Robert J. Garofalo,"Garofalo, Robert J.",Darius Milhaud,1574630636,9.78157E+12,0,3.56,Meredith Music Publications,Paperback,56,2000,2000,,1/3/2015,,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,"Buck, Pearl S.",,1416500189,9.78142E+12,0,3.97,Howard Publishing Co,Paperback,418,2009,1931,,1/3/2015,,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
1768603,The White Tiger,Aravind Adiga,"Adiga, Aravind",,1416562591,9.78142E+12,0,3.71,Free Press,Hardcover,320,2008,2008,,1/3/2015,,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
3281277,A Most Wanted Man,John le Carré,"Carré, John le",,1416594884,9.78142E+12,0,3.48,Scribner,Hardcover,323,2008,2008,,1/3/2015,,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,140003468X,9.7814E+12,0,3.89,Vintage International,Paperback,348,2003,1985,,1/3/2015,,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
6609203,The Hound of the Baskervilles,Ian Edginton,"Edginton, Ian","I.N.J. Culbard, Arthur Conan Doyle",1402770006,9.7814E+12,0,4.13,Sterling,Paperback,132,2009,2009,,1/3/2015,,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
59716,To the Lighthouse,Virginia Woolf,"Woolf, Virginia",,140679239X,9.78141E+12,0,3.76,Harvest Books,Paperback,209,1989,1927,,1/3/2015,,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
41193,A Thousand Acres,Jane Smiley,"Smiley, Jane",,1400033837,9.7814E+12,0,3.79,Anchor,Paperback,371,2003,1991,,1/3/2015,,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
11507,My Name Is Asher Lev,Chaim Potok,"Potok, Chaim",,1400031044,9.7814E+12,0,4.19,Anchor,Paperback,369,2003,1972,,1/3/2015,,to-read,to-read (#86),to-read,,,,0,,,0,,,,,
29044,The Secret History,Donna Tartt,"Tartt, Donna",,1400031702,9.7814E+12,0,4.08,Vintage,Paperback,559,2004,1992,,1/3/2015,,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,1400032717,9.7814E+12,0,3.85,Vintage Contemporaries,Paperback,226,2004,2003,,1/3/2015,,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
6149,Beloved,Toni Morrison,"Morrison, Toni",,1400033411,9.7814E+12,0,3.78,Vintage,Paperback,324,2004,1987,,1/3/2015,,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
3335371,Women and literature: An annotated bibliography of women writers,Sense and Sensibility Collective,"Collective, Sense and Sensibility",Sense and Sensibility Collective Staff,915052016,9.78092E+12,0,3.64,The Collective,Unknown Binding,58,1973,1973,,1/3/2015,,to-read,to-read (#84),to-read,,,,0,,,0,,,,,
5211,A Fine Balance,Rohinton Mistry,"Mistry, Rohinton",,140003065X,9.7814E+12,0,4.35,Vintage,Paperback,603,2001,1995,,1/3/2015,,to-read,to-read (#85),to-read,,,,0,,,0,,,,,
17110,Achebe's Things Fall Apart,Ode Ogede,"Ogede, Ode",,826490840,9.78083E+12,0,3.67,Bloomsbury Academic,Paperback,136,2007,2007,,1/3/2015,,to-read,to-read (#81),to-read,,,,0,,,0,,,,,
127030,The Magnificent Ambersons,V.F. Perkins,"Perkins, V.F.",,851703739,9.78085E+12,0,3.73,British Film Institute,Paperback,77,1999,1999,,1/3/2015,,to-read,to-read (#82),to-read,,,,0,,,0,,,,,
28293,Life A User's Manual,Georges Perec,"Perec, Georges",David Bellos,879237511,9.78088E+12,0,4.24,"David R. Godine, Publisher",Paperback,581,1988,1978,,1/3/2015,,to-read,to-read (#83),to-read,,,,0,,,0,,,,,
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Burton Pike,812969901,9.78081E+12,0,3.63,Modern Library,Paperback,176,2005,1774,,1/3/2015,,to-read,to-read (#79),to-read,,,,0,,,0,,,,,
202897,Foreign Affairs,Alison Lurie,"Lurie, Alison",,812976312,9.78081E+12,0,3.73,Random House Trade Paperbacks,Paperback,292,2006,1984,,1/3/2015,,to-read,to-read (#80),to-read,,,,0,,,0,,,,,
7437,Naked Lunch,William S. Burroughs,"Burroughs, William S.","James Grauerholz, Barry  Miles",802140181,9.7808E+12,0,3.46,Grove Press,Paperback,289,2004,1959,,1/3/2015,,to-read,to-read (#77),to-read,,,,0,,,0,,,,,
998133,The Gathering,Anne Enright,"Enright, Anne",,802170390,9.7808E+12,0,3.04,"Grove Press, Black Cat",Paperback,261,2007,2007,,1/3/2015,,to-read,to-read (#78),to-read,,,,0,,,0,,,,,
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,765356155,9.78077E+12,0,3.81,Tor Books,Paperback,1006,2006,2004,,1/3/2015,,to-read,to-read (#74),to-read,,,,0,,,0,,,,,
4214,Life of Pi,Yann Martel,"Martel, Yann",,770430074,9.78077E+12,0,3.88,Seal Books,Paperback,460,2006,2001,,1/3/2015,,to-read,to-read (#75),to-read,,,,0,,,0,,,,,
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,802130208,9.7808E+12,0,3.89,Grove Weidenfeld,Paperback,416,1994,1980,,1/3/2015,,to-read,to-read (#76),to-read,,,,0,,,0,,,,,
1845403,"Exit Music (Inspector Rebus, #17)",Ian Rankin,"Rankin, Ian",,752882856,9.78075E+12,0,4.12,Orion,Paperback,400,2008,2006,,1/3/2015,,to-read,to-read (#72),to-read,,,,0,,,0,,,,,
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",,753453800,9.78075E+12,0,3.82,Kingfisher,Hardcover,311,2001,1882,,1/3/2015,,to-read,to-read (#73),to-read,,,,0,,,0,,,,,
18989,"Tinker, Tailor, Soldier, Spy",John le Carré,"Carré, John le",,743457900,9.78074E+12,0,4.04,Scribner Book Company,Paperback,379,2002,1974,,1/3/2015,,to-read,to-read (#71),to-read,,,,0,,,0,,,,,
7354,The Shipping News,Annie Proulx,"Proulx, Annie",,743225422,9.78074E+12,0,3.84,Scribner Book Company,Paperback,352,2002,1993,,1/3/2015,,to-read,to-read (#69),to-read,,,,0,,,0,,,,,
6150,"Cry, the Beloved Country",Alan Paton,"Paton, Alan",,074326195X,9.78074E+12,0,3.87,Scribner,Hardcover,316,2003,1948,,1/3/2015,,to-read,to-read (#70),to-read,,,,0,,,0,,,,,
3515091,Gypsy,Lesley Pearse,"Pearse, Lesley",,718152832,9.78072E+12,0,4.18,Penguin Books,Paperback,515,2008,2008,,1/3/2015,,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
930,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,739326228,9.78074E+12,0,4.08,Random House Large Print Publishing,Hardcover,434,2005,1997,,1/3/2015,,to-read,to-read (#67),to-read,,,,0,,,0,,,,,
139087,The Line of Beauty,Alan Hollinghurst,"Hollinghurst, Alan",,739464469,9.78074E+12,0,3.7,Bloomsbury,Paperback,438,2004,2004,,1/3/2015,,to-read,to-read (#68),to-read,,,,0,,,0,,,,,
16902,Walden,Henry David Thoreau,"Thoreau, Henry David",,691096120,9.78069E+12,0,3.79,Princeton University Press,Paperback,352,2004,1854,,1/3/2015,,to-read,to-read (#64),to-read,,,,0,,,0,,,,,
316496,Oscar and Lucinda,Peter Carey,"Carey, Peter",,702229784,9.7807E+12,0,3.72,University of Queensland Press,Paperback,515,1998,1988,,1/3/2015,,to-read,to-read (#65),to-read,,,,0,,,0,,,,,
567678,The Wasp Factory,Iain Banks,"Banks, Iain",,684853159,9.78068E+12,0,3.85,Simon & Schuster (NYC),Paperback,192,1998,1984,,1/3/2015,,to-read,to-read (#62),to-read,,,,0,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane","Anna Quindlen, Margaret Oliphant, George Saintsbury, Mark Twain, A.C. Bradley, Walter A. Raleigh, Virginia Woolf",679783261,9.78068E+12,0,4.25,Modern Library,Paperback,279,2000,1813,,1/3/2015,,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,684803356,9.78068E+12,0,3.96,Scribner,Paperback,471,1995,1940,,1/3/2015,,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,684830493,9.78068E+12,0,3.73,Scribner,Hardcover,132,1996,1952,,1/3/2015,,to-read,to-read (#60),to-read,,,,0,,,0,,,,,
117833,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",679760806,9.78068E+12,0,4.32,Vintage,Paperback,367,1996,1967,,1/3/2015,,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
88077,The Magic Mountain,Thomas Mann,"Mann, Thomas",John E. Woods,679772871,9.78068E+12,0,4.14,Vintage,Paperback,706,1996,1924,,1/3/2015,,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
41219,Possession,A.S. Byatt,"Byatt, A.S.",Tatjana Jukić,679735909,9.78068E+12,0,3.88,Vintage,Paperback,555,1991,1990,,1/3/2015,,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
338798,Ulysses,James Joyce,"Joyce, James",,679722769,9.78068E+12,0,3.74,Vintage,Paperback,810,1990,1922,,1/3/2015,,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
625094,The Leopard,Giuseppe Tomasi di Lampedusa,"Lampedusa, Giuseppe Tomasi di",Archibald Colquhoun,679731210,9.78068E+12,0,3.99,Pantheon,Paperback,319,2007,1958,,1/3/2015,,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
10975,The Sound and the Fury,William Faulkner,"Faulkner, William",,,,0,3.86,Vintage,Paperback,326,1990,1929,,1/3/2015,,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
16981,Invisible Man,Ralph Ellison,"Ellison, Ralph",,679732764,9.78068E+12,0,3.84,Vintage,Paperback,581,1995,1952,,1/3/2015,,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
12505,The Idiot,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",679642420,9.78068E+12,0,4.18,Modern Library,Paperback,667,2003,1868,,1/3/2015,,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
4332082,The Piano Teacher,Janice Y.K. Lee,"Lee, Janice Y.K.",,670020486,9.78067E+12,0,3.32,Viking,Hardcover,328,2009,2008,,1/3/2015,,to-read,to-read (#47),to-read,,,,0,,,0,,,,,
256008,Lonesome Dove,Larry McMurtry,"McMurtry, Larry",,067168390X,9.78067E+12,0,4.47,Pocket Books,Paperback,945,1999,1985,,1/3/2015,,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
11486,The Color Purple,Alice Walker,"Walker, Alice",,671727796,9.78067E+12,0,4.17,Pocket,Paperback,295,2004,1982,,1/3/2015,,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,067001690X,9.78067E+12,0,3.93,Viking,Hardcover,479,2014,1939,,1/3/2015,,to-read,to-read (#46),to-read,,,,0,,,0,,,,,
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,571224385,9.78057E+12,0,4.08,Harper Perennial,Paperback,320,2009,1984,,1/3/2015,,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
28921,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,571225381,9.78057E+12,0,4.1,Faber & Faber,Paperback,258,2005,1989,,1/3/2015,,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
921359,The Ragged Trousered Philanthropists,Robert Tressell,"Tressell, Robert",,586090363,9.78059E+12,0,3.96,HarperCollins Publishers,Paperback,608,1993,1914,,1/3/2015,,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
37380,The Heart Is a Lonely Hunter,Carson McCullers,"McCullers, Carson",,618084746,9.78062E+12,0,3.97,Mariner Books,Paperback,368,2000,1940,,1/3/2015,,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",شريف الجيار,517189607,9.78052E+12,0,4.12,Children's Classics,Hardcover,331,1998,1911,,1/3/2015,,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
4473,A Prayer for Owen Meany,John Irving,"Irving, John",,552135399,9.78055E+12,0,4.22,Black Swan,Paperback,637,1990,1989,,1/3/2015,,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
77239,Andersonville,MacKinlay Kantor,"Kantor, MacKinlay",,452269563,9.78045E+12,0,4.11,Plume,Paperback,766,1993,1955,,1/3/2015,,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
19380,Candide,Voltaire,"Voltaire, Voltaire",,486266893,9.78049E+12,0,3.76,Dover Publications,Paperback,129,1991,1759,,1/3/2015,,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
50798,Jude the Obscure,Thomas Hardy,"Hardy, Thomas",,486452433,9.78049E+12,0,3.81,Dover Publications,Paperback,310,2006,1895,,1/3/2015,,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
1934,"Little Women (Little Women, #1)",Louisa May Alcott,"Alcott, Louisa May",,451529308,9.78045E+12,0,4.04,Signet Classics,Paperback,449,2004,1862,,1/3/2015,,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
31548,Of Human Bondage,W. Somerset Maugham,"Maugham, W. Somerset","Benjamin DeMott, Maeve Binchy",451530179,9.78045E+12,0,4.12,Signet,Paperback,684,2007,1915,,1/3/2015,,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn",Leonard Peikoff,452011876,9.78045E+12,0,3.68,Plume,Nook,1168,1999,1957,,1/3/2015,,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",Rosalía Vázquez,451207149,9.78045E+12,0,4.29,NAL Trade,Paperback,973,2002,1989,,1/3/2015,,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,451528824,9.78045E+12,0,4.23,Signet Book,Paperback,320,2003,1908,,1/3/2015,,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
19089,Middlemarch,George Eliot,"Eliot, George",Michel Faber,451529170,9.78045E+12,0,3.93,Signet,Paperback,904,2004,1871,,1/3/2015,,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
133488,Tales of the South Pacific,James A. Michener,"Michener, James A.",,449206521,9.78045E+12,0,4.03,Fawcett,Mass Market Paperback,384,1984,1947,,1/3/2015,,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
332613,One Flew Over the Cuckoo's Nest,Ken Kesey,"Kesey, Ken",,451163966,9.78045E+12,0,4.19,Signet,Mass Market Paperback,325,1963,1962,,1/3/2015,,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
2122,The Fountainhead,Ayn Rand,"Rand, Ayn",Leonard Peikoff,451191153,9.78045E+12,0,3.85,Signet Book,Mass Market Paperback,720,1996,1943,,1/3/2015,,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
2052,"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,"Chandler, Raymond",,394758285,9.78039E+12,0,4.03,Vintage Crime,Paperback,231,1988,1939,,1/3/2015,,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
18116,His Dark Materials (His Dark Materials #1-3),Philip Pullman,"Pullman, Philip",Peter Bailey,440238609,9.78044E+12,0,4.25,Yearling,Paperback,1088,2003,2000,,1/3/2015,,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",,441788386,9.78044E+12,0,3.91,Ace,Paperback,528,1991,1961,,1/3/2015,,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
17245,Dracula,Bram Stoker,"Stoker, Bram","Nina Auerbach, David J. Skal",393970124,9.78039E+12,0,3.98,W.W. Norton & Company,Paperback,488,1986,1897,,1/3/2015,,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily",Richard J. Dunn,393978893,9.78039E+12,0,3.83,Norton,Paperback,464,2002,1847,,1/3/2015,,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
89208,"How Late it Was, How Late",James Kelman,"Kelman, James",,039332799X,9.78039E+12,0,3.57,W. W. Norton  Company,Paperback,384,2005,1994,,1/3/2015,,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
6867,Atonement,Ian McEwan,"McEwan, Ian",,038572179X,9.78039E+12,0,3.88,Anchor Books,Paperback,351,2003,2001,,1/3/2015,,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,385334141,9.78039E+12,0,4.21,Dial Press,Paperback,282,1999,1961,,1/3/2015,,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
15808474,"River of Stars (Under Heaven, #2)",Guy Gavriel Kay,"Kay, Guy Gavriel",,451464974,9.78045E+12,0,4.09,Roc,Hardcover,656,2013,2013,,11/5/2014,,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
21800391,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,184854958X,9.78185E+12,0,4.16,John Murray,Paperback,336,2014,2014,,10/25/2014,,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
6656,The Divine Comedy,Dante Alighieri,"Alighieri, Dante","Allen Mandelbaum, Eugenio Montale",679433139,9.78068E+12,0,4.06,Everyman's Library,Hardcover,798,1995,1320,,10/16/2014,,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
43545,The Once and Future King (The Once and Future King #1-4),T.H. White,"White, T.H.",,441627404,9.78044E+12,0,4.08,Ace,Mass Market Paperback,639,1987,1958,,9/23/2014,,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas Harris,"Harris, Thomas",,99446782,9.7801E+12,0,4.15,Arrow,Paperback,338,2002,1988,,9/4/2014,,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,1594489505,9.78159E+12,0,4.34,Riverhead,Hardcover,372,2007,2007,,9/2/2014,,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
11438,What We Talk About When We Talk About Love,Raymond Carver,"Carver, Raymond",,679723056,9.78068E+12,0,4.22,Vintage Contemporaries / Vintage Books,Paperback,159,1989,1981,,8/11/2014,,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",A.W. Wheen,449213943,9.78045E+12,0,3.93,Ballantine,Mass Market Paperback,296,1987,1929,,7/31/2014,,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
24280,Les Misérables,Victor Hugo,"Hugo, Victor","Lee Fahnestock, Norman MacAfee",451525264,9.78045E+12,0,4.14,Signet Classics,Mass Market Paperback,1463,1987,1862,,7/31/2014,,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
7190,"The Three Musketeers (The D'Artagnan Romances, #1)",Alexandre Dumas,"Dumas, Alexandre",,,,0,4.06,Modern Library,Paperback,786,2001,1844,,7/31/2014,,to-read,to-read (#7),to-read,,,,0,,,0,,,,,
375802,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,812550706,9.78081E+12,0,4.3,Tor,Mass Market Paperback,324,1994,1985,,7/31/2014,,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
7624,Lord of the Flies,William Golding,"Golding, William",,140283331,9.78014E+12,0,3.65,Penguin Books ,Paperback,182,1999,1954,,7/31/2014,,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
32682,"Patriot Games (Jack Ryan Universe, #2)",Tom Clancy,"Clancy, Tom",,425134350,9.78043E+12,0,4.11,Berkley,Paperback,503,1992,1987,,7/31/2014,,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
16160797,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,"Galbraith, Robert",J.K. Rowling,316206849,9.78032E+12,0,3.84,"Mulholland Books / Little, Brown and Company",Hardcover,455,2013,2013,,7/26/2014,,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,1892295490,9.78189E+12,0,3.42,Green Integer,Paperback,188,2003,1899,,10/2/2013,,to-read,to-read (#2),to-read,,,,0,,,0,,,,,
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,1594480001,9.78159E+12,0,4.26,Riverhead Books,Paperback,371,2004,2003,,10/2/2013,,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
